,Unnamed: 0,userId,gameId,rating,timestamp,status
45731,1899003,27317,4280,4.0,2015-07-01,
62551,2542967,36274,5,7.0,2006-11-01,Owned
35259,1455940,21050,9217,6.0,2007-04-01,
100500,3965125,55685,2521,6.0,2009-04-01,
60101,2458214,35128,42,9.0,2004-12-01,Owned
96802,3819687,53611,755,7.0,2014-07-01,Owned
65082,2643736,37676,2425,3.0,2006-06-01,Owned
14209,592516,8633,9217,7.0,2021-01-01,Owned
87192,3466091,48834,4221,4.0,2008-03-01,
114909,4491567,62661,12002,7.0,2010-02-01,
45391,1886072,27155,105,8.0,2012-01-01,Owned
71500,2904546,41288,8170,8.0,2021-03-01,Owned
103495,4067556,57013,118,7.4,2017-11-01,
110467,4327616,60463,118,7.0,2017-06-01,
65039,2641871,37653,16395,7.0,2013-09-01,Prev. Owned
2403,105717,1613,1751,5.0,2021-01-01,Owned
33367,1376758,19927,1410,5.0,2011-06-01,Owned
107678,4220365,59034,12942,6.0,2019-12-01,Owned
95614,3775441,53028,5,5.0,2013-04-01,
77992,3127679,44218,1198,5.0,2005-10-01,Owned
119705,4675522,65166,42,9.0,2018-01-01,Owned Want To Play
14495,605283,8821,12002,5.5,2018-12-01,Prev. Owned
27263,1120285,16167,9217,7.0,2016-06-01,
62062,2526846,36066,11634,4.0,2015-08-01,Owned
38216,1577750,22844,5716,7.0,2016-06-01,
104565,4107567,57518,9203,9.0,2007-07-01,
73289,2966570,42119,1234,6.0,2016-04-01,Prev. Owned
102456,4032782,56559,8170,7.5,2010-12-01,
938,40696,597,105,6.0,2013-01-01,Owned
98109,3870618,54357,1234,6.0,2017-10-01,Owned
18059,745274,10900,5048,4.0,2005-06-01,
68074,2771392,39554,12942,6.0,2011-02-01,
112957,4416611,61655,5,7.0,2017-05-01,Wishlist(3)  (Like to have)
5645,235810,3477,1198,8.0,2016-02-01,Owned
31125,1281309,18468,9203,7.0,2008-05-01,
35526,1465016,21181,12962,8.0,2008-01-01,Prev. Owned
18232,751849,10996,5,8.0,2010-12-01,Owned
60089,2457669,35118,2425,4.0,2018-08-01,
11397,474227,6938,1353,9.0,2019-02-01,Owned
1588,70399,1033,9217,5.5,2005-05-01,
37703,1556839,22557,5,4.0,2019-10-01,
116935,4570353,63722,194,6.0,2008-11-01,
32588,1342401,19438,5,8.0,2008-08-01,
63557,2579170,36758,5,8.0,2008-07-01,
33256,1371951,19849,1198,7.0,2021-02-01,Owned
282,11287,141,12002,7.5,2009-04-01,
46604,1939384,27942,105,7.0,2009-11-01,
115130,4501090,62785,983,5.0,2006-04-01,Owned
8650,355904,5281,10816,5.0,2016-11-01,
93423,3697606,51981,3139,8.0,2018-02-01,
121766,4757848,66282,9539,5.0,2011-03-01,Owned
3798,166768,2505,49,5.0,2008-11-01,
99477,3925158,55125,42,9.0,2005-08-01,
86842,3452251,48631,805,4.0,2012-06-01,Owned
53222,2199203,31632,1032,7.0,2008-05-01,Owned
112023,4385908,61257,904,7.0,2007-02-01,
125596,5035532,52417,6143,8.0,2006-12-01,Owned
105444,4138664,57963,4769,6.0,2016-12-01,Prev. Owned
101221,3989810,55989,1198,7.0,2007-02-01,
104454,4102347,57454,105,6.5,2010-10-01,
7320,304094,4482,132,4.0,2010-08-01,
76173,3064350,43409,5,9.0,2016-12-01,
16485,686798,10044,12002,7.0,2012-06-01,Owned
4616,197521,2922,10816,8.0,2005-09-01,
101279,3992290,56021,12942,8.5,2018-04-01,Owned
64040,2596066,36970,196,6.0,2003-05-01,
35705,1471589,21287,5957,8.0,2015-04-01,Owned
39871,1641359,23685,2818,6.5,2019-01-01,Owned
22522,922048,13411,2904,7.0,2008-06-01,Owned
64734,2629264,37459,17405,8.0,2021-05-01,Owned
122445,4780930,66602,8666,7.0,2014-03-01,Owned Want To Play
5995,249643,3685,105,7.0,2010-02-01,Prev. Owned
102269,4026680,56474,1353,9.5,2003-11-01,
30613,1261670,18157,12942,7.0,2014-03-01,Owned
23188,947386,13757,3737,1.0,2021-03-01,Owned
111127,4353065,60804,49,7.0,2003-07-01,Owned
81538,3258129,45965,1115,8.0,2013-11-01,
51945,2148947,30911,5,8.0,2004-06-01,
110124,4314540,60296,1509,6.0,2014-06-01,
57404,2359510,33813,1198,10.0,2019-07-01,
119574,4669458,65089,10501,8.0,2007-10-01,
126834,5155935,63355,5808,8.0,2007-03-01,
116294,4549013,63450,1032,10.0,2020-02-01,Owned
100528,3965853,55694,5048,5.0,2010-04-01,
18616,765540,11181,2742,6.0,2012-04-01,
123489,4840928,53883,2797,6.0,2008-07-01,Owned
3705,162710,2447,1234,7.0,2017-08-01,Owned
92145,3650554,51365,1509,5.0,2004-03-01,Owned
49709,2060519,29670,1198,6.0,2003-07-01,Owned
81045,3238641,45698,420,7.5,2013-03-01,Owned
33202,1369923,19825,6045,6.0,2012-10-01,
64433,2613988,37237,5,7.0,2011-12-01,Owned
86081,3422906,48190,4456,2.0,2021-02-01,Owned
116940,4570409,63723,5241,6.5,2013-08-01,Owned
81243,3245643,45807,1345,7.0,2006-07-01,Owned
12124,507401,7408,3644,7.0,2003-06-01,Owned
7653,318854,4736,2425,8.0,2015-07-01,
15749,659323,9671,904,7.0,2022-02-01,
93641,3704865,52076,6932,4.0,2017-05-01,
5021,211494,3132,2425,6.04,2019-08-01,Owned
73325,2968228,42138,49,6.0,2014-08-01,Prev. Owned
89813,3561448,50131,256,8.0,2017-02-01,Wishlist(4)  (Thinking about it)
11890,497843,7283,118,9.0,2021-05-01,
41115,1691774,24361,13308,5.0,2008-10-01,
72439,2938854,41755,105,7.0,2009-07-01,
35631,1468832,21255,16366,6.0,2011-09-01,
116423,4552827,63507,5,5.0,2022-02-01,Owned
41124,1692138,24364,42,7.5,2020-07-01,Prev. Owned
100591,3968516,55727,5048,7.0,2006-02-01,
19683,805943,11734,5,7.0,2018-04-01,Prev. Owned
62021,2525058,36032,12962,8.0,2012-10-01,Owned
108747,4260629,59592,105,5.0,2012-06-01,
90250,3577322,50362,10816,7.0,2013-03-01,
52260,2162461,31107,105,7.0,2011-12-01,Owned
86320,3431509,48316,14441,4.0,2009-07-01,
122556,4787307,66684,5942,7.0,2008-10-01,
6357,264406,3891,5716,8.0,2006-02-01,Owned
35072,1450414,20978,5,6.0,2009-10-01,
51416,2127381,30627,1231,4.0,2020-07-01,
15195,635330,9292,4192,6.0,2009-09-01,
93878,3714494,52212,524,9.0,2017-12-01,Owned
20544,843965,12264,8170,7.5,2021-05-01,Owned
29796,1231861,17767,1353,9.0,2019-08-01,Owned
124633,4948330,56977,13291,8.0,2014-07-01,
93,4159,55,12002,8.0,2014-06-01,Owned
76609,3079514,43577,5,7.5,2021-04-01,
12211,510837,7459,1800,7.0,2007-09-01,Owned For Trade
3513,154797,2328,904,8.0,2006-01-01,Owned
3813,167074,2509,11634,5.5,2019-11-01,
105161,4128589,57848,5534,8.0,2007-10-01,
51305,2123377,30566,12942,6.0,2013-01-01,
76798,3087351,43698,2425,5.0,2021-11-01,Owned
94287,3725920,52373,10623,7.5,2007-09-01,
20458,840914,12219,49,6.8,2018-11-01,
23490,959207,13931,12942,7.0,2007-01-01,
74963,3020369,42862,5,6.0,2008-08-01,
56405,2322970,33321,12422,6.0,2008-06-01,
18132,748691,10952,1410,3.0,2016-06-01,Prev. Owned
11292,469578,6883,9217,7.0,2010-10-01,Owned
53451,2207933,31737,1115,9.0,2005-02-01,
7692,320445,4754,904,5.0,2009-11-01,
21086,866419,12579,592,6.0,2016-03-01,
22412,919463,13377,40,6.0,2004-08-01,Owned
79830,3192401,45071,3510,2.0,2008-02-01,
29787,1231546,17763,105,7.0,2010-12-01,Owned
42510,1754348,25251,12962,8.0,2007-10-01,Owned
30126,1244355,17949,105,8.0,2003-07-01,Owned
84761,3375030,47493,5534,5.0,2005-04-01,
118025,4608012,64217,986,8.0,2008-07-01,
67436,2743727,39180,1115,6.0,2021-05-01,
112354,4397735,61402,1358,6.0,2009-11-01,Owned For Trade
4406,189485,2806,42,10.0,2011-11-01,
57944,2377198,34048,196,7.0,2001-08-01,Owned
22561,923926,13441,9217,8.0,2007-01-01,
125017,4985552,16923,2846,6.1,2007-01-01,Owned
72561,2943270,41817,904,5.0,2012-10-01,
7581,316945,4704,9910,8.0,2010-03-01,
120164,4691858,65353,42,9.0,2008-06-01,Owned
94903,3748786,52664,371,7.0,2004-07-01,Owned
109734,4301568,60134,1198,8.0,2007-11-01,
43177,1786505,25699,9615,5.5,2012-07-01,Owned
64231,2604291,37095,4529,5.0,2013-08-01,Prev. Owned
85173,3389742,47702,118,10.0,2006-05-01,Owned
32502,1338364,19376,1353,7.0,2017-11-01,Owned
23024,941609,13672,814,6.0,2012-06-01,
11184,465659,6811,42,7.0,2021-12-01,Owned
22273,914908,13318,12902,5.0,2011-10-01,
17344,716129,10469,1231,6.0,2008-08-01,Prev. Owned
95639,3776025,53038,16395,7.0,2014-02-01,Owned
32915,1357012,19646,1198,6.0,2020-10-01,Owned
100942,3981387,55880,2250,5.0,2015-03-01,
88384,3507911,49385,49,7.0,2008-01-01,
55355,2283933,32774,2425,3.0,2011-02-01,Owned
80059,3201870,45194,42,8.5,2017-04-01,Owned
115100,4499258,62755,16772,7.0,2009-06-01,
82061,3277443,46224,12002,7.0,2006-11-01,Owned
31382,1291390,18652,9217,7.0,2005-02-01,
54249,2238694,32168,16395,8.0,2012-01-01,
88173,3500329,49290,2250,6.5,2019-12-01,
24641,1011571,14675,5,6.5,2019-10-01,Owned
7098,293472,4325,16395,8.0,2012-10-01,Owned
112592,4404734,61495,9203,7.0,2008-04-01,
85507,3402018,47880,12962,7.0,2019-08-01,Owned Want To Play
13630,568544,8277,1198,10.0,2019-10-01,Owned
84711,3373621,47476,8220,6.0,2019-01-01,Owned
13362,556480,8087,1198,5.0,2022-02-01,
6043,251353,3712,42,8.0,2017-01-01,Owned
11876,496992,7264,16772,6.0,2009-05-01,
111301,4359963,60897,1410,6.0,2020-10-01,Owned
7801,324186,4819,2425,6.0,2015-06-01,Owned
744,31497,450,118,8.0,2010-11-01,Owned
45948,1908693,27451,118,9.0,2006-07-01,Owned
26725,1097415,15856,1037,6.5,2012-06-01,Prev. Owned
16613,689462,10085,986,5.0,2009-02-01,
4717,200882,2976,12002,6.5,2015-07-01,
37757,1558839,22592,5,8.0,2009-06-01,
29563,1219325,17564,2425,2.0,2022-02-01,
52846,2186715,31470,16772,7.5,2009-11-01,Owned
47273,1965672,28329,3510,1.0,2016-12-01,
60531,2473915,35324,13551,7.0,2006-04-01,
60924,2487605,35497,1198,6.0,2020-02-01,Owned
52940,2189908,31513,42,9.0,2007-01-01,
12917,536113,7808,5,8.0,2009-10-01,
88710,3520137,49558,3139,8.0,2020-11-01,
102944,4050689,56803,9910,9.0,2009-02-01,Owned
19765,809126,11774,11634,5.0,2017-01-01,Owned
100652,3970194,55744,1115,10.0,2009-08-01,
37966,1566641,22698,42,8.0,2012-02-01,
86593,3445195,48530,5,8.0,2015-02-01,Owned
52203,2159075,31055,42,9.5,2009-07-01,Owned
46359,1927874,27773,2425,6.0,2012-04-01,Owned
41256,1697368,24447,194,6.0,2013-10-01,
109285,4282272,59882,986,6.0,2009-01-01,
53860,2226204,31999,9203,8.0,2007-10-01,Prev. Owned
22051,904082,13144,491,8.0,2008-01-01,
28358,1165649,16827,16772,6.0,2006-06-01,Owned
12758,529415,7708,12942,9.0,2020-05-01,
10808,449528,6568,9217,8.0,2010-01-01,
38552,1590617,23006,3510,1.0,2007-09-01,
119028,4647144,64782,1115,10.0,2005-03-01,Owned
91179,3612356,50817,4221,5.0,2004-12-01,
72147,2927523,41608,9217,6.0,2016-09-01,
98490,3885079,54580,118,6.5,2012-04-01,Owned
23080,943350,13698,1543,2.0,2003-06-01,
85240,3392215,47747,5,7.0,2014-12-01,Owned
29792,1231612,17763,8593,6.0,2009-05-01,Owned
42134,1737233,25029,10997,4.0,2013-11-01,
126519,5127746,48269,2846,10.0,2010-02-01,
117345,4585614,63914,14441,8.0,2008-04-01,
2234,99039,1515,904,6.0,2017-12-01,
125711,5046346,31407,13393,5.0,2006-08-01,
126546,5129820,16531,13291,10.0,2017-11-01,Owned
52828,2186263,31464,105,6.0,2017-04-01,
51124,2115992,30439,943,7.0,2012-07-01,Owned
115886,4535394,63258,5048,1.0,2009-07-01,
81464,3254452,45921,17405,8.0,2018-06-01,Prev. Owned
26503,1088576,15728,805,7.5,2011-10-01,
85001,3384102,47613,16395,7.0,2009-01-01,Owned
67318,2738243,39092,2425,3.0,2019-12-01,
11907,498164,7284,11901,5.0,2010-08-01,Owned
41586,1711868,24647,1782,7.5,2008-08-01,Owned
4729,201728,2996,814,5.0,2006-05-01,Owned
35652,1469595,21260,1198,6.0,2010-12-01,
114753,4486506,62594,105,7.0,2007-03-01,
60015,2454883,35081,1142,6.0,2014-01-01,Owned
4558,196010,2900,3737,6.0,2009-02-01,Owned
67528,2748867,39245,508,5.0,2015-03-01,
74457,3006450,42681,10997,7.0,2006-01-01,
121685,4754245,66232,12942,6.95,2011-02-01,Owned
3095,137508,2065,42,7.0,2015-09-01,Owned
29892,1235182,17822,13551,7.0,2012-04-01,Owned For Trade
34281,1417939,20522,1353,1.0,2010-01-01,
1796,78620,1181,1800,6.0,2018-04-01,Owned
9190,377190,5564,9615,7.0,2014-05-01,Owned
107722,4221965,59063,943,8.0,2009-07-01,Owned
75106,3024841,42910,11274,7.0,2015-11-01,Owned
100599,3968627,55729,118,9.0,2019-03-01,
69144,2813875,40140,5048,1.0,2020-12-01,
103940,4081980,57211,3510,6.0,2018-04-01,Owned
57036,2346214,33636,1694,7.0,2006-04-01,Owned
112809,4410407,61569,1115,3.0,2017-01-01,Owned
93714,3707226,52107,5,6.0,2021-07-01,
42814,1769749,25472,1198,6.0,2022-02-01,
39916,1643096,23709,5,9.0,2008-07-01,
32267,1328909,19221,3409,8.0,2012-03-01,
113109,4423204,61741,12942,7.0,2015-07-01,
34521,1427855,20643,48,7.0,2006-06-01,
30933,1273273,18338,16395,7.0,2017-07-01,Owned
57064,2346977,33649,4192,1.0,2009-08-01,
88183,3500589,49295,16499,5.0,2012-10-01,Prev. Owned
99173,3912818,54976,1800,5.0,2015-02-01,
117066,4575413,63790,5716,6.5,2011-09-01,
40040,1648553,23779,5,7.0,2016-10-01,
66662,2707648,38623,5048,2.0,2017-05-01,Owned
1417,61472,899,42,5.0,2021-01-01,
54574,2251481,32341,2425,5.0,2020-01-01,Owned
72582,2943647,41820,8382,6.5,2020-01-01,
3687,161736,2432,2425,5.5,2016-04-01,Owned
116314,4549492,63459,1353,7.5,2008-08-01,Owned
112981,4417211,61666,5457,6.7,2010-09-01,Prev. Owned
14093,588150,8581,1345,8.0,2009-09-01,Owned
68374,2783524,39713,1234,7.0,2013-06-01,Owned
10294,426477,6244,1234,3.0,2016-09-01,Owned
22409,919427,13377,5,7.0,2005-02-01,
78562,3149040,44514,3608,5.0,2003-07-01,
46380,1929022,27790,105,6.0,2005-12-01,
35376,1460427,21119,1234,8.0,2014-09-01,Owned
67257,2736040,39045,1509,9.0,2014-03-01,
5573,231868,3417,1198,6.0,2006-10-01,Owned
113674,4444379,62036,42,10.0,2006-10-01,
2642,116852,1785,5,8.0,2006-04-01,
113344,4432356,61876,904,8.0,2009-04-01,
105423,4137595,57952,12942,6.0,2021-06-01,
93992,3718091,52268,132,5.0,2008-01-01,
106531,4178668,58489,1198,5.0,2013-07-01,Owned
65661,2668770,38051,105,7.0,2017-08-01,
78507,3146774,44489,105,5.5,2011-02-01,
77637,3116942,44059,118,8.0,2011-10-01,
21018,863185,12535,105,7.0,2007-09-01,
59897,2450638,35038,1347,7.0,2006-11-01,
48804,2026474,29206,1345,7.0,2010-05-01,Owned
29004,1195148,17224,1115,9.0,2005-01-01,Owned
23255,952750,13846,5,7.0,2006-08-01,Owned
44836,1858662,26741,118,7.0,2019-07-01,
102195,4024619,56444,2425,5.0,2009-01-01,Owned
53808,2223422,31954,1115,5.0,2016-01-01,Owned
88733,3520468,49561,48,8.0,2003-08-01,Owned
49048,2034208,29296,8509,4.0,2009-05-01,
112394,4399232,61422,5,9.0,2008-11-01,
100664,3970489,55747,1198,8.0,2004-03-01,Owned
34862,1442193,20855,194,6.0,2006-10-01,Owned Want To Play
109450,4288638,59973,42,7.0,2006-02-01,Owned
107349,4205991,58842,1422,4.0,2010-02-01,Owned
67053,2725743,38900,9203,7.0,2019-09-01,
72958,2955468,41982,49,7.0,2009-05-01,Owned
113735,4446511,62064,12002,7.5,2017-05-01,
61720,2515280,35921,2425,4.0,2017-11-01,
69295,2820111,40226,1234,4.0,2017-01-01,
63497,2576838,36716,42,7.0,2017-05-01,Want To Buy
68079,2771654,39556,16395,6.0,2016-09-01,
86352,3432764,48338,118,8.0,2006-01-01,
74818,3017552,42817,14808,7.0,2015-08-01,
5938,247730,3658,904,8.0,2011-11-01,Owned
98816,3898328,54782,5,7.0,2013-02-01,
112640,4406097,61510,16366,5.0,2009-04-01,
4456,192725,2848,3737,3.5,2020-03-01,Owned
1222,54145,789,3837,4.0,2020-09-01,
75220,3028526,42954,5,8.0,2012-05-01,Owned
86701,3448398,48577,5,4.0,2020-09-01,
13973,582752,8514,371,5.0,2017-02-01,
47471,1973684,28445,805,9.0,2011-08-01,
86885,3453970,48656,118,7.0,2018-05-01,
14781,617403,9023,16395,4.0,2016-02-01,
104857,4117246,57668,10501,8.0,2012-11-01,
32623,1343209,19451,5,8.0,2013-10-01,Owned
34183,1413440,20481,1198,7.0,2011-03-01,Owned
54898,2264482,32485,4379,7.0,2010-03-01,Owned
121017,4727318,65859,1198,3.0,2017-01-01,Prev. Owned
106761,4186730,58600,5,10.0,2013-02-01,Owned
92296,3657282,51464,7690,10.0,2015-05-01,
94530,3735379,52493,986,9.0,2015-08-01,
783,33730,482,5,7.0,2008-11-01,Owned
75878,3054811,43280,42,7.0,2015-11-01,
79879,3193570,45084,5,7.0,2013-09-01,
40766,1678794,24202,9203,6.0,2014-02-01,
120820,4720446,65767,1234,7.0,2020-01-01,Owned
26749,1098572,15871,1032,6.0,2008-11-01,
6086,253268,3737,6932,4.0,2021-02-01,
30070,1242115,17912,12962,6.0,2009-02-01,
10187,421878,6186,11901,3.0,2008-01-01,
17924,740621,10835,8196,8.0,2006-03-01,Owned
63358,2573181,36670,10641,8.0,2007-05-01,
37360,1540784,22305,118,7.5,2022-03-01,
84901,3379442,47556,105,7.0,2008-06-01,
90319,3579193,50384,3510,5.0,2015-04-01,Owned
3768,165434,2494,16395,5.0,2020-08-01,Prev. Owned
90541,3587573,50501,1115,6.7245,2021-12-01,Owned
4177,182719,2723,12962,8.0,2012-12-01,Owned
94392,3731110,52439,1422,4.0,2006-03-01,Prev. Owned
49971,2070698,29840,5048,6.0,2015-09-01,
7892,327383,4861,8031,3.0,2011-02-01,
82564,3294670,46458,105,7.0,2017-01-01,Owned For Trade
78869,3160679,44670,49,6.9,2004-05-01,
18643,766353,11191,12942,6.5,2009-09-01,Owned
86099,3423583,48201,5,6.0,2010-12-01,
107771,4224088,59098,5,5.0,2019-01-01,
37432,1543759,22349,5,6.0,2020-08-01,Owned
3634,159897,2411,8196,6.5,2021-11-01,Owned
62836,2554318,36410,105,7.0,2008-11-01,
41052,1689342,24334,196,8.0,2008-11-01,Owned
95637,3775961,53036,1198,8.0,2021-10-01,Owned
62411,2537063,36200,5048,3.0,2016-06-01,Owned
19631,804010,11702,13551,9.0,2007-12-01,Owned
108207,4240835,59330,568,3.0,2005-11-01,
11637,486465,7120,3608,7.0,2021-05-01,
42429,1751979,25225,1234,6.0,2017-10-01,Owned
119332,4661129,64971,11634,4.0,2009-01-01,
57407,2359553,33815,105,7.0,2005-08-01,Owned
126938,5166757,21474,2797,6.0,2013-12-01,Owned
63188,2567505,36583,904,7.0,2008-04-01,Owned
113464,4436529,61937,1231,7.0,2015-09-01,
106314,4171243,58389,42,6.0,2017-04-01,Owned
111669,4374040,61115,13308,8.0,2020-06-01,
126784,5151740,54498,5289,10.0,2013-07-01,
117142,4577643,63814,1403,5.0,2013-11-01,Want To Play
85194,3390127,47713,12002,6.0,2008-07-01,Prev. Owned
73529,2975010,42237,16498,6.0,2007-04-01,
42518,1754650,25253,223,6.0,2012-07-01,
40073,1649702,23790,11634,5.0,2020-03-01,
111574,4370895,61065,1198,8.0,2017-03-01,Owned
80322,3212209,45340,5048,4.5,2016-05-01,
48329,2007772,28960,3820,3.5,2010-07-01,Prev. Owned
31408,1292634,18670,568,7.0,2009-02-01,
86011,3420086,48148,12942,8.0,2007-03-01,Owned
108121,4237193,59279,4041,5.0,2011-05-01,
116357,4550297,63464,1117,6.0,2009-07-01,
99806,3939495,55327,10997,4.0,2009-04-01,
106046,4161921,58282,5,7.0,2018-02-01,Owned
66469,2700697,38525,2818,9.0,2014-07-01,Prev. Owned
88660,3517960,49519,7493,4.0,2012-01-01,Owned
115075,4497771,62737,5,7.0,2009-11-01,Owned
41861,1724327,24832,1198,7.0,2013-12-01,
58789,2408969,34470,12942,7.0,2019-09-01,Owned
87840,3489979,49158,16366,10.0,2008-03-01,Owned
120469,4704237,65514,118,9.0,2012-06-01,Owned
27873,1144790,16511,814,9.0,2006-06-01,
119692,4674993,65163,17405,7.0,2020-12-01,Owned
107767,4224040,59096,420,6.0,2013-10-01,Prev. Owned
113360,4432899,61882,9203,8.0,2013-01-01,Owned
5486,228445,3363,2818,6.5,2020-08-01,Prev. Owned
123706,4860568,53740,13291,7.0,2013-02-01,
70238,2861088,40718,986,6.0,2016-11-01,Prev. Owned
62501,2540540,36234,5457,4.0,2012-10-01,Prev. Owned
76790,3086699,43682,814,6.0,2017-03-01,
86125,3424322,48206,1231,8.0,2011-05-01,
633,24953,342,5048,3.0,2016-10-01,
86201,3426892,48239,223,8.0,2009-01-01,
60907,2486886,35491,3737,3.0,2015-11-01,
71954,2921450,41523,5,7.0,2019-08-01,Owned
21717,894247,13016,12002,10.0,2016-08-01,
96441,3806701,53435,1382,5.0,2007-03-01,
53630,2216154,31853,9217,7.0,2008-12-01,
13638,568721,8278,16772,7.0,2009-09-01,Prev. Owned
87107,3462179,48777,27,4.0,2004-04-01,Owned
84251,3357995,47290,1032,2.0,2004-01-01,
85256,3392893,47752,11634,5.0,2021-02-01,Owned
5850,244595,3607,5,7.0,2017-03-01,Owned
121863,4760311,66310,1198,7.0,2004-07-01,Owned
98927,3902474,54839,42,8.0,2007-12-01,Owned
118390,4623272,64435,8170,5.0,2013-11-01,
45386,1885974,27154,12902,7.0,2008-11-01,
38059,1571875,22769,1032,7.0,2021-04-01,Owned
61455,2506463,35793,943,7.0,2012-05-01,
29363,1209921,17431,2425,6.0,2022-01-01,Owned
73609,2977228,42265,196,6.5,2013-12-01,
16886,697903,10208,6932,4.0,2018-06-01,
113056,4420124,61698,491,6.0,2011-06-01,
40563,1669597,24073,12942,7.53333,2021-07-01,Owned
22575,924414,13451,5716,6.0,2012-06-01,
2170,95256,1454,5048,1.0,2019-05-01,
77748,3120541,44120,1345,6.0,2005-08-01,Owned
63077,2562795,36512,1115,7.0,2012-05-01,
123338,4827053,64271,3223,7.0,2004-07-01,Owned
53273,2200610,31642,12002,7.0,2014-12-01,Owned
92831,3674618,51693,105,6.0,2020-05-01,
95452,3768869,52930,13308,8.0,2013-07-01,
119674,4674608,65157,12942,6.5,2021-05-01,Owned
40595,1671181,24092,12942,6.0,2016-08-01,Prev. Owned
30503,1257718,18108,7992,9.0,2003-11-01,
18997,779395,11372,42,3.0,2021-06-01,Owned
125690,5045061,26145,13291,8.0,2006-12-01,Owned
125936,5070509,15294,13291,6.0,2019-07-01,Prev. Owned
107227,4201329,58771,105,7.0,2005-06-01,
46941,1952156,28119,9203,10.0,2017-09-01,Owned
21465,883061,12854,2425,5.5,2013-12-01,
114698,4484885,62574,105,7.0,2007-02-01,Owned For Trade
119773,4678387,65200,7222,5.0,2011-11-01,
72273,2932501,41669,1234,4.0,2022-01-01,Owned
96057,3793546,53267,1231,6.0,2012-08-01,Owned
113302,4430043,61842,5716,8.0,2005-03-01,
18431,758573,11089,13308,7.0,2009-01-01,Owned
52302,2164073,31136,5,7.0,2019-09-01,
31602,1299868,18776,8170,6.0,2009-07-01,Wishlist(4)  (Thinking about it)
97199,3835862,53821,12942,7.0,2011-08-01,Owned
96142,3796859,53313,118,7.0,2017-05-01,Owned
19381,794819,11577,5882,6.5,2008-07-01,Owned
69080,2810728,40099,10997,4.0,2009-04-01,
41100,1691017,24353,1117,6.0,2013-10-01,
67663,2753707,39323,12002,8.0,2021-12-01,
11946,499317,7299,11901,2.0,2021-12-01,
66036,2685818,38298,11182,6.0,2010-05-01,
58594,2402134,34389,4330,4.5,2013-09-01,
59492,2434595,34813,11901,4.0,2021-01-01,
116050,4541560,63355,13291,7.0,2011-01-01,
35999,1485404,21500,5,6.3,2016-04-01,Owned
113962,4456375,62200,146,7.0,2008-01-01,
66716,2710317,38660,1694,6.0,2004-10-01,Owned
5577,232138,3422,9217,7.0,2011-12-01,Prev. Owned
3865,169187,2535,5457,6.0,2009-10-01,Owned
88495,3512447,49441,5,1.0,2008-05-01,Owned
6757,279266,4114,1353,7.75,2010-06-01,
126115,5088135,60672,13291,6.0,2014-04-01,Owned
14356,600934,8771,4192,4.0,2013-10-01,
29975,1238423,17857,12942,7.0,2017-02-01,Owned
61525,2508535,35822,5048,3.0,2018-01-01,
17130,710376,10386,105,6.0,2008-12-01,Owned
87861,3490583,49160,13308,7.0,2005-12-01,Owned
106714,4185050,58570,3125,4.0,2011-09-01,
81512,3256763,45950,12942,8.0,2016-01-01,Owned
10206,423163,6205,904,7.0,2007-12-01,
118525,4630205,64533,5048,3.0,2009-12-01,
83033,3311585,46685,118,6.5,2013-03-01,
58238,2387869,34202,12902,7.0,2006-04-01,Owned
113153,4424674,61753,118,6.0,2020-06-01,Prev. Owned
121665,4753632,66218,42,9.0,2020-09-01,Owned
86217,3427273,48246,5534,6.0,2005-09-01,
21494,884261,12874,12002,8.0,2013-01-01,Owned
22757,932168,13553,5716,4.0,2010-01-01,
119002,4645835,64762,12942,9.5,2016-03-01,
16867,697276,10200,194,8.0,2012-01-01,Owned
33553,1385646,20078,1751,7.0,2018-04-01,
63441,2575245,36691,308,7.1,2014-04-01,
34604,1431870,20700,12942,8.5,2012-09-01,
96990,3826323,53701,5457,8.0,2011-08-01,Owned
7783,323560,4803,7501,7.0,2008-03-01,Owned
3357,148001,2233,12902,8.0,2005-03-01,
101209,3989663,55986,5048,5.0,2006-03-01,
1412,61237,897,5,10.0,2014-07-01,
119615,4670953,65108,4529,8.0,2005-01-01,
89574,3553222,50019,1410,1.0,2017-12-01,
14470,604721,8818,1345,9.0,2007-07-01,Want In Trade
47989,1994004,28754,12902,7.0,2014-02-01,
110045,4311904,60261,1198,7.0,2015-07-01,Owned
125331,5014076,41418,13393,6.0,2005-04-01,
72387,2937052,41733,5716,8.0,2005-11-01,Owned
97324,3840980,53895,11901,4.0,2021-01-01,
2407,105825,1615,12942,7.0,2010-01-01,Owned
44619,1848905,26611,5,7.0,2016-04-01,
18287,753646,11022,10997,6.0,2014-04-01,
61400,2504229,35760,27,6.0,2019-05-01,Owned
70022,2851841,40601,8356,7.5,2009-12-01,
48141,2000076,28859,5716,7.0,2007-05-01,
117464,4588885,63964,12002,7.0,2019-07-01,Owned
96069,3793873,53273,1234,8.0,2016-10-01,
35070,1450208,20974,1198,7.0,2020-02-01,Owned
17682,732085,10714,10816,1.0,2016-12-01,
79237,3174904,44853,3737,1.0,2010-02-01,
121177,4733388,65941,11901,2.0,2012-04-01,Prev. Owned
89598,3554225,50030,9217,5.0,2009-04-01,
81927,3273363,46176,5534,7.0,2008-03-01,Owned
116275,4548489,63442,16366,9.0,2008-09-01,
